"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01028027"	6.8
"E01028028"	11.4
"E01028029"	11.7
"E01028030"	3.4
"E01028031"	30.7
"E01028032"	68.9
"E01028033"	61.6
"E01028034"	59.6
"E01028035"	62.1
"E01028036"	59.9
"E01028037"	47.5
"E01028038"	23.3
"E01028039"	62.9
"E01028040"	38.5
"E01028041"	39.7
"E01028042"	30.1
"E01028043"	25.0
"E01028044"	6.0
"E01028045"	5.4
"E01028046"	13.6
"E01028047"	74.3
"E01028048"	45.8
"E01028049"	21.6
"E01028050"	16.8
"E01028051"	33.8
"E01028052"	43.6
"E01028053"	10.7
"E01028054"	48.2
"E01028055"	6.1
"E01028056"	19.3
"E01028057"	5.6
"E01028058"	50.9
"E01028059"	80.7
"E01028060"	72.9
"E01028061"	53.2
"E01028062"	17.8
"E01028063"	74.0
"E01028064"	10.6
"E01028065"	6.7
"E01028066"	6.6
"E01028067"	4.9
"E01028068"	10.9
"E01028069"	30.8
"E01028070"	65.3
"E01028073"	11.7
"E01028074"	7.5
"E01028075"	8.5
"E01028076"	38.6
"E01028077"	21.8
"E01028078"	12.1
"E01028079"	22.4
"E01028080"	6.6
"E01028081"	16.4
"E01028082"	2.0
"E01028083"	4.9
"E01028084"	36.1
"E01028085"	18.7
"E01028086"	12.5
"E01028087"	68.5
"E01028088"	67.3
"E01028089"	87.3
"E01028090"	41.5
"E01028091"	73.4
"E01028092"	31.2
"E01028093"	68.0
"E01028094"	34.1
"E01028095"	21.6
"E01028096"	51.0
"E01028097"	47.2
"E01028098"	6.8
"E01028099"	31.8
"E01028100"	16.4
"E01028101"	2.7
"E01028102"	27.5
"E01028103"	32.5
"E01028104"	47.8
"E01028105"	42.1
"E01028106"	38.0
"E01028107"	55.1
"E01028108"	27.6
"E01028109"	44.4
"E01028110"	16.7
"E01028111"	38.3
"E01028112"	10.6
"E01028113"	11.2
"E01028114"	34.3
"E01028115"	74.4
"E01028116"	34.7
"E01028117"	73.6
"E01028118"	79.8
"E01028119"	55.9
"E01028120"	94.1
"E01028121"	79.6
"E01028122"	26.6
"E01028123"	63.0
"E01028124"	58.3
"E01028125"	28.3
"E01028126"	17.1
"E01028127"	7.2
"E01028128"	51.6
"E01028129"	30.2
"E01028130"	7.8
"E01028131"	30.3
"E01028132"	10.7
"E01028133"	9.9
"E01028134"	12.5
"E01028135"	80.6
"E01028136"	44.2
"E01028137"	53.6
"E01028138"	30.4
"E01028139"	57.7
"E01028142"	31.7
"E01028143"	27.4
"E01028144"	14.0
"E01028146"	32.8
"E01028147"	7.1
"E01028148"	78.7
"E01028149"	39.8
"E01028150"	60.4
"E01028151"	71.2
"E01028152"	51.2
"E01028153"	13.3
"E01028154"	14.4
"E01028155"	31.4
"E01028156"	46.3
"E01028157"	72.7
"E01028158"	25.9
"E01028159"	17.5
"E01028160"	25.6
"E01028161"	23.8
"E01028162"	21.0
"E01028163"	46.3
"E01028164"	15.1
"E01028165"	13.9
"E01028166"	8.1
"E01028167"	4.0
"E01028168"	48.9
"E01028169"	73.2
"E01028170"	29.3
"E01028171"	20.1
"E01028172"	54.0
"E01028173"	4.4
"E01028174"	11.9
"E01028175"	29.9
"E01028176"	62.9
"E01028177"	38.3
"E01028178"	62.3
"E01028179"	24.9
"E01028180"	49.8
"E01028181"	31.7
"E01028182"	21.6
"E01028183"	42.2
"E01028184"	53.9
"E01028185"	12.4
"E01028186"	3.5
"E01028187"	2.7
"E01028188"	2.5
"E01028189"	35.1
"E01028190"	34.8
"E01028191"	17.7
"E01028192"	13.7
"E01028193"	32.2
"E01028194"	26.8
"E01028195"	44.7
"E01028196"	54.3
"E01028197"	56.3
"E01028198"	88.8
"E01028199"	89.3
"E01028200"	67.5
"E01028201"	97.0
"E01028202"	51.7
"E01028203"	15.0
"E01028204"	73.5
"E01028205"	47.9
"E01028206"	48.0
"E01028207"	57.5
"E01028208"	21.6
"E01028209"	5.9
"E01028210"	22.2
"E01028211"	52.0
"E01028212"	4.0
"E01028213"	55.7
"E01028214"	53.1
"E01028215"	65.3
"E01028216"	84.2
"E01028217"	53.4
"E01028218"	85.2
"E01028219"	62.4
"E01028220"	30.3
"E01028222"	81.5
"E01028223"	24.5
"E01028224"	38.8
"E01028225"	21.6
"E01028226"	14.9
"E01028227"	8.1
"E01028228"	23.6
"E01028229"	26.8
"E01028230"	4.0
"E01028231"	5.1
"E01028232"	44.3
"E01028233"	9.3
"E01028234"	10.5
"E01028235"	40.3
"E01028236"	30.4
"E01028237"	43.5
"E01028238"	14.3
"E01028239"	27.8
"E01028240"	84.4
"E01028241"	72.8
"E01028242"	34.5
"E01028243"	36.2
"E01028244"	16.8
"E01028245"	11.9
"E01028246"	51.3
"E01028247"	3.9
"E01028248"	14.3
"E01028249"	23.8
"E01028250"	27.1
"E01028251"	51.1
"E01028252"	43.9
"E01028253"	53.9
"E01028254"	25.7
"E01028255"	88.3
"E01028256"	6.5
"E01028257"	4.4
"E01028258"	35.0
"E01028259"	9.8
"E01028260"	34.2
"E01028261"	35.7
"E01028262"	25.7
"E01028263"	8.1
"E01028264"	41.8
"E01028267"	21.5
"E01028268"	7.4
"E01028269"	3.8
"E01028270"	46.4
"E01028271"	13.7
"E01028272"	23.1
"E01028273"	45.6
"E01028274"	9.7
"E01028275"	13.0
"E01028276"	12.9
"E01028277"	65.7
"E01028278"	16.0
"E01028279"	10.0
"E01028280"	17.2
"E01028281"	8.9
"E01028282"	14.3
"E01028283"	30.9
"E01028284"	22.1
"E01028285"	20.4
"E01028286"	30.7
"E01028287"	39.1
"E01028288"	50.5
"E01028289"	38.8
"E01028290"	33.1
"E01028291"	26.3
"E01028292"	75.3
"E01028293"	32.8
"E01028294"	5.0
"E01028295"	64.4
"E01028296"	13.8
"E01028297"	5.7
"E01028298"	44.0
"E01028299"	3.6
"E01028300"	6.3
"E01028301"	8.4
"E01028302"	25.7
"E01028303"	58.6
"E01028304"	8.6
"E01028305"	10.9
"E01028306"	12.4
"E01028307"	33.3
"E01028308"	28.8
"E01028309"	56.3
"E01028310"	7.1
"E01028311"	8.8
"E01028312"	66.2
"E01028313"	19.1
"E01028314"	31.2
"E01028315"	79.3
"E01028316"	40.2
"E01028317"	77.3
"E01028318"	11.4
"E01028319"	12.4
"E01028320"	7.5
"E01028321"	62.1
"E01028322"	28.7
"E01028323"	12.2
"E01028325"	60.6
"E01028326"	42.7
"E01028327"	47.6
"E01028328"	72.5
"E01028329"	68.0
"E01028330"	69.5
"E01028331"	45.1
"E01028332"	76.1
"E01028333"	13.1
"E01028334"	7.1
"E01028335"	9.4
"E01028336"	61.8
"E01028337"	83.8
"E01028338"	4.8
"E01028339"	8.9
"E01028340"	7.7
"E01028341"	49.8
"E01028342"	19.5
"E01028343"	17.0
"E01028344"	70.1
"E01028345"	53.3
"E01028346"	53.9
"E01028347"	67.0
"E01028348"	44.4
"E01028349"	65.3
"E01028350"	49.9
"E01028351"	80.3
"E01028352"	81.1
"E01028353"	67.1
"E01028354"	47.1
"E01028355"	17.0
"E01028356"	37.1
"E01028357"	84.5
"E01028358"	27.7
"E01028359"	61.0
"E01028360"	45.2
"E01028361"	60.2
"E01028362"	23.3
"E01028363"	90.5
"E01028364"	68.8
"E01028365"	54.3
"E01028366"	3.4
"E01028367"	31.7
"E01028368"	54.1
"E01028369"	13.2
"E01028370"	34.2
"E01028371"	57.6
"E01028372"	37.6
"E01028373"	77.2
"E01028374"	29.4
"E01028375"	35.2
"E01028376"	49.9
"E01028377"	77.8
"E01028378"	47.7
"E01028379"	85.1
"E01028380"	4.7
"E01028381"	36.9
"E01028382"	61.6
"E01028383"	52.5
"E01028384"	11.4
"E01028385"	26.0
"E01028386"	17.2
"E01028387"	36.4
"E01028388"	82.3
"E01028389"	55.0
"E01028390"	61.3
"E01028391"	91.7
"E01028392"	30.8
"E01028393"	77.5
"E01028394"	36.9
"E01028395"	53.9
"E01028396"	25.8
"E01028397"	56.9
"E01028398"	5.9
"E01028399"	25.6
"E01028400"	78.5
"E01028401"	71.9
"E01028402"	76.5
"E01028403"	63.9
"E01028404"	56.7
"E01028405"	13.6
"E01028406"	17.0
"E01028407"	36.7
"E01028408"	52.7
"E01028409"	62.7
"E01028410"	67.2
"E01028411"	53.6
"E01028412"	74.6
"E01028413"	15.2
"E01028414"	50.5
"E01028415"	46.7
"E01028416"	5.2
"E01028417"	9.1
"E01028418"	8.2
"E01028419"	45.5
"E01028420"	55.1
"E01028421"	74.9
"E01028422"	43.4
"E01028423"	43.9
"E01028424"	55.3
"E01028425"	14.4
"E01028426"	32.2
"E01028427"	8.3
"E01028428"	57.2
"E01028429"	35.3
"E01028430"	10.9
"E01028431"	30.8
"E01028432"	32.4
"E01028433"	30.0
"E01028434"	62.9
"E01028435"	2.3
"E01028437"	18.1
"E01028438"	9.3
"E01028439"	43.9
"E01028440"	5.2
"E01028441"	10.0
"E01028443"	24.8
"E01028444"	10.0
"E01028445"	4.3
"E01028446"	3.1
"E01028447"	3.7
"E01028448"	5.1
"E01028449"	6.2
"E01028450"	5.0
"E01028451"	33.7
"E01028452"	3.9
"E01028453"	3.0
"E01028454"	5.4
"E01028455"	35.2
"E01028456"	15.2
"E01028457"	28.3
"E01028458"	10.5
"E01028459"	29.7
"E01028460"	58.2
"E01028461"	34.3
"E01028462"	45.9
"E01028463"	19.8
"E01028464"	44.3
"E01028465"	59.4
"E01028466"	17.2
"E01028467"	11.7
"E01028468"	12.1
"E01028469"	60.1
"E01028470"	26.1
"E01028471"	5.9
"E01028472"	23.5
"E01028473"	37.0
"E01028474"	31.9
"E01028475"	38.7
"E01028476"	58.8
"E01028477"	50.4
"E01028478"	26.9
"E01028479"	58.2
"E01028480"	41.9
"E01028481"	33.2
"E01028482"	70.1
"E01028483"	56.1
"E01028484"	45.4
"E01028485"	51.5
"E01028486"	64.6
"E01028487"	22.8
"E01028488"	13.0
"E01028489"	63.2
"E01028490"	30.9
"E01028491"	27.6
"E01028492"	35.0
"E01028493"	13.1
"E01028494"	12.6
"E01028495"	14.8
"E01028496"	5.2
"E01028497"	52.1
"E01028498"	30.5
"E01028499"	57.4
"E01028500"	38.3
"E01028501"	66.2
"E01028502"	43.1
"E01028503"	52.7
"E01028504"	53.3
"E01028505"	20.1
"E01028506"	42.8
"E01028507"	58.7
"E01028508"	63.1
"E01028509"	50.1
"E01028510"	55.4
"E01028511"	34.0
"E01028512"	17.3
"E01028513"	3.2
"E01028514"	4.9
"E01028515"	10.8
"E01028516"	14.5
"E01028517"	7.8
"E01028518"	1.7
"E01028519"	4.0
"E01028520"	3.6
"E01028521"	3.2
"E01028522"	0.5
"E01028523"	11.8
"E01028524"	1.9
"E01028525"	7.3
"E01028526"	8.4
"E01028527"	4.4
"E01028528"	6.6
"E01028529"	2.8
"E01028530"	4.6
"E01028531"	6.1
"E01028532"	3.0
"E01028533"	7.6
"E01028534"	37.5
"E01028535"	18.6
"E01028536"	18.9
"E01028537"	18.6
"E01028538"	1.9
"E01028539"	7.4
"E01028540"	31.7
"E01028541"	4.5
"E01028542"	5.7
"E01028543"	1.9
"E01028544"	1.8
"E01028545"	3.3
"E01028546"	4.8
"E01028547"	3.6
"E01028548"	5.0
"E01028549"	2.2
"E01028550"	2.4
"E01028551"	4.3
"E01028552"	7.3
"E01028553"	8.0
"E01028554"	5.7
"E01028555"	7.7
"E01028556"	10.2
"E01028557"	5.1
"E01028558"	5.9
"E01028559"	5.9
"E01028560"	15.5
"E01028561"	12.8
"E01028562"	11.2
"E01028563"	17.0
"E01028565"	1.6
"E01028567"	3.8
"E01028568"	3.2
"E01028569"	5.1
"E01028570"	8.9
"E01028571"	27.9
"E01028572"	5.0
"E01028573"	8.5
"E01028574"	11.8
"E01028575"	29.3
"E01028576"	5.2
"E01028577"	4.1
"E01028578"	6.4
"E01028579"	6.9
"E01028580"	2.3
"E01028581"	15.1
"E01028582"	2.2
"E01028583"	20.6
"E01028584"	5.4
"E01028585"	17.9
"E01028586"	3.6
"E01028587"	3.1
"E01028588"	2.8
"E01028591"	21.3
"E01028592"	4.7
"E01028594"	55.0
"E01028595"	8.0
"E01028596"	36.2
"E01028597"	16.9
"E01028598"	55.1
"E01028599"	47.8
"E01028600"	33.6
"E01028601"	43.1
"E01028602"	19.0
"E01028603"	57.6
"E01028604"	6.0
"E01028605"	22.6
"E01028606"	51.9
"E01028607"	44.0
"E01028608"	56.6
"E01028609"	47.8
"E01028610"	32.9
"E01028611"	62.6
"E01028612"	58.9
"E01028613"	34.0
"E01028614"	29.0
"E01028615"	56.1
"E01028616"	27.7
"E01028617"	27.7
"E01028618"	42.3
"E01028619"	21.5
"E01028620"	44.0
"E01028621"	11.8
"E01028622"	5.8
"E01028623"	17.4
"E01028624"	24.2
"E01028625"	14.0
"E01028626"	40.6
"E01028627"	19.6
"E01028628"	60.7
"E01028629"	22.4
"E01028630"	21.7
"E01028631"	13.7
"E01028632"	4.4
"E01028633"	5.7
"E01028634"	17.6
"E01028635"	5.4
"E01028636"	14.7
"E01028637"	17.0
"E01028638"	52.7
"E01028639"	45.0
"E01028640"	40.0
"E01028641"	44.4
"E01028642"	65.2
"E01028643"	54.8
"E01028644"	37.3
"E01028645"	64.5
"E01028646"	35.4
"E01028647"	55.9
"E01028648"	52.3
"E01028649"	58.6
"E01028650"	45.0
"E01028651"	21.6
"E01028652"	13.4
"E01028653"	8.1
"E01028654"	33.6
"E01028655"	9.5
"E01028656"	73.4
"E01028657"	27.4
"E01028658"	41.1
"E01028659"	68.2
"E01028660"	53.6
"E01028661"	77.2
"E01028662"	76.5
"E01028663"	36.1
"E01028664"	59.5
"E01028665"	55.6
"E01028666"	12.2
"E01028667"	33.1
"E01028668"	39.8
"E01028669"	20.6
"E01028670"	43.4
"E01028671"	10.8
"E01028672"	48.8
"E01028673"	13.8
"E01028674"	41.5
"E01028675"	6.7
"E01028676"	11.8
"E01028677"	9.0
"E01028678"	54.4
"E01028679"	43.5
"E01028680"	28.2
"E01028681"	63.3
"E01028682"	42.2
"E01028683"	59.0
"E01028684"	34.5
"E01028685"	52.4
"E01028686"	46.5
"E01028688"	36.0
"E01028689"	25.2
"E01028690"	8.9
"E01028691"	27.5
"E01028692"	4.8
"E01028693"	71.7
"E01028694"	54.8
"E01028695"	14.5
"E01028696"	40.2
"E01028697"	3.3
"E01028698"	11.7
"E01028699"	41.0
"E01028700"	5.7
"E01028701"	17.0
"E01028702"	39.0
"E01028703"	11.3
"E01028704"	11.1
"E01028705"	64.9
"E01028706"	46.8
"E01028707"	22.4
"E01028708"	37.9
"E01028709"	68.8
"E01028710"	75.0
"E01028711"	49.6
"E01028712"	50.2
"E01028713"	51.4
"E01028714"	44.5
"E01028715"	59.3
"E01028716"	19.3
"E01028717"	11.8
"E01028718"	11.0
"E01028719"	54.7
"E01028720"	39.7
"E01028721"	43.4
"E01028722"	48.5
"E01028723"	51.9
"E01028724"	54.5
"E01028725"	18.0
"E01028726"	58.4
"E01028727"	63.0
"E01028728"	38.7
"E01028729"	42.8
"E01028730"	51.6
"E01028731"	34.3
"E01028732"	34.0
"E01028733"	59.2
"E01028734"	39.5
"E01028735"	43.2
"E01028736"	57.2
"E01028737"	54.6
"E01028738"	34.8
"E01028739"	40.8
"E01028740"	13.5
"E01028741"	31.1
"E01028742"	29.2
"E01028743"	36.3
"E01028744"	50.2
"E01028745"	47.0
"E01028746"	54.3
"E01028747"	51.9
"E01028748"	17.3
"E01028749"	36.8
"E01028750"	25.4
"E01028751"	60.8
"E01028752"	65.4
"E01028753"	40.0
"E01028754"	53.0
"E01028755"	28.8
"E01028756"	12.9
"E01028757"	20.2
"E01028758"	27.9
"E01028759"	16.1
"E01028760"	25.8
"E01028761"	48.0
"E01028762"	49.2
"E01028763"	48.1
"E01028764"	36.4
"E01028765"	33.9
"E01028766"	47.4
"E01028767"	36.2
"E01028771"	35.9
"E01028772"	31.8
"E01028773"	30.7
"E01028774"	21.9
"E01028775"	48.1
"E01028776"	45.0
"E01028777"	33.3
"E01028778"	30.8
"E01028779"	40.6
"E01028780"	26.3
"E01028781"	5.5
"E01028782"	29.6
"E01028783"	12.0
"E01028784"	52.6
"E01028785"	15.0
"E01028786"	31.7
"E01028787"	34.0
"E01028788"	38.8
"E01028789"	47.6
"E01028790"	26.1
"E01028791"	67.2
"E01028792"	56.0
"E01028793"	33.8
"E01028794"	54.1
"E01028795"	44.8
"E01028796"	41.5
"E01028797"	44.7
"E01028798"	41.6
"E01028799"	54.8
"E01028800"	48.8
"E01028801"	50.6
"E01028802"	57.9
"E01028804"	58.9
"E01028806"	50.7
"E01028807"	12.9
"E01028808"	28.6
"E01028809"	9.7
"E01028810"	33.1
"E01028811"	13.5
"E01028813"	12.1
"E01028814"	26.4
"E01028815"	72.3
"E01028816"	7.1
"E01028817"	17.2
"E01028818"	8.2
"E01028819"	20.2
"E01028820"	54.4
"E01028821"	22.0
"E01028822"	42.0
"E01028823"	14.4
"E01028824"	24.5
"E01028825"	51.0
"E01028826"	32.4
"E01028827"	17.1
"E01028828"	42.9
"E01028829"	53.1
"E01028830"	30.4
"E01028831"	62.1
"E01028832"	15.3
"E01028833"	39.7
"E01028834"	29.2
"E01028835"	14.9
"E01028836"	14.7
"E01028837"	27.5
"E01028838"	17.3
"E01028839"	56.7
"E01028840"	42.8
"E01028841"	35.8
"E01028842"	64.2
"E01028843"	61.4
"E01028844"	31.3
"E01028845"	49.9
"E01028846"	62.8
"E01028847"	49.5
"E01028848"	52.5
"E01028849"	18.2
"E01028850"	48.4
"E01028851"	56.4
"E01028852"	38.8
"E01028853"	10.4
"E01028854"	32.3
"E01028855"	58.0
"E01028856"	20.4
"E01028857"	37.0
"E01028858"	55.8
"E01028859"	54.5
"E01028860"	63.2
"E01028861"	57.9
"E01028862"	63.7
"E01028863"	60.5
"E01028864"	58.8
"E01028865"	51.7
"E01028866"	38.5
"E01028867"	13.2
"E01028868"	61.3
"E01028869"	54.5
"E01028870"	69.0
"E01028871"	40.8
"E01028872"	64.6
"E01028873"	16.4
"E01028874"	51.1
"E01028875"	45.6
"E01028876"	18.6
"E01028877"	48.0
"E01028878"	39.3
"E01028879"	19.8
"E01028880"	56.8
"E01028881"	80.6
"E01028882"	59.3
"E01028883"	49.1
"E01028884"	50.3
"E01028885"	39.5
"E01028886"	20.8
"E01028887"	59.3
"E01028888"	68.7
"E01028889"	56.4
"E01028890"	30.6
"E01028891"	7.9
"E01028892"	56.2
"E01028893"	61.2
"E01028894"	23.7
"E01028895"	29.8
"E01028896"	25.7
"E01028897"	44.6
"E01028898"	69.6
"E01028899"	61.1
"E01028902"	29.9
"E01028903"	15.0
"E01028904"	26.2
"E01028905"	17.7
"E01028906"	5.2
"E01028907"	36.1
"E01028908"	4.5
"E01028909"	11.7
"E01028910"	60.6
"E01028911"	49.8
"E01028912"	14.4
"E01028913"	72.4
"E01028914"	65.4
"E01028915"	64.7
"E01028916"	71.7
"E01028917"	33.7
"E01028918"	59.3
"E01028919"	56.9
"E01028920"	43.5
"E01028921"	42.1
"E01028922"	71.4
"E01028923"	72.4
"E01028924"	46.0
"E01028925"	56.4
"E01028926"	29.3
"E01028927"	59.7
"E01028928"	40.6
"E01028929"	33.5
"E01028930"	32.6
"E01028931"	7.4
"E01028932"	30.8
"E01028933"	5.0
"E01028934"	5.0
"E01028935"	39.4
"E01028936"	52.1
"E01028937"	15.9
"E01028938"	10.1
"E01028939"	13.5
"E01028940"	24.4
"E01028941"	42.2
"E01028942"	74.5
"E01028943"	25.4
"E01028944"	9.8
"E01028945"	3.7
"E01028946"	3.7
"E01028947"	65.5
"E01028948"	42.7
"E01028949"	36.6
"E01028950"	56.8
"E01028951"	49.2
"E01028952"	42.5
"E01028953"	48.2
"E01028954"	65.2
"E01028955"	43.4
"E01028956"	7.2
"E01028957"	3.3
"E01028958"	6.9
"E01028959"	46.9
"E01028960"	73.1
"E01028961"	60.8
"E01028962"	6.8
"E01028963"	39.8
"E01028964"	57.7
"E01028965"	5.5
"E01028966"	24.6
"E01028967"	5.9
"E01028968"	14.4
"E01028969"	51.2
"E01028970"	64.1
"E01028971"	60.0
"E01028972"	45.9
"E01028973"	8.2
"E01028974"	36.9
"E01028975"	39.8
"E01028976"	72.8
"E01028977"	50.2
"E01028978"	61.1
"E01028979"	44.6
"E01028980"	56.8
"E01028981"	16.3
"E01028982"	3.3
"E01028983"	4.0
"E01028984"	21.2
"E01028985"	22.2
"E01028986"	31.6
"E01028987"	6.1
"E01028988"	15.1
"E01028989"	24.1
"E01028990"	70.6
"E01028991"	69.7
"E01028992"	30.4
"E01028993"	59.3
"E01028994"	61.8
"E01028995"	42.2
"E01028996"	68.9
"E01028997"	54.5
"E01028998"	50.0
"E01028999"	61.5
"E01029000"	63.7
"E01029001"	57.6
"E01029002"	23.3
"E01029003"	65.0
"E01029004"	61.6
"E01029005"	63.3
"E01029006"	28.2
"E01029007"	15.7
"E01029009"	49.0
"E01029010"	14.8
"E01029011"	32.0
"E01029012"	49.9
"E01029013"	46.1
"E01029014"	10.9
"E01029015"	67.0
"E01029016"	64.4
"E01029018"	48.7
"E01029019"	60.8
"E01029020"	37.1
"E01029021"	57.8
"E01029022"	44.0
"E01029023"	40.0
"E01029024"	47.2
"E01029025"	27.6
"E01029026"	28.1
"E01029027"	43.9
"E01029028"	27.1
"E01029029"	13.3
"E01029030"	58.0
"E01029031"	28.6
"E01029032"	70.0
"E01029033"	29.4
"E01029034"	33.4
"E01029035"	10.1
"E01029036"	4.2
"E01029037"	9.8
"E01029038"	7.2
"E01029039"	24.8
"E01029040"	18.5
"E01029041"	7.5
"E01029042"	5.1
"E01029043"	9.8
"E01029044"	18.4
"E01029045"	15.9
"E01029046"	3.9
"E01029047"	30.0
"E01029050"	16.4
"E01029051"	49.5
"E01029052"	58.8
"E01029053"	54.2
"E01029054"	58.9
"E01029055"	53.8
"E01029056"	44.4
"E01029057"	49.2
"E01029058"	43.9
"E01029059"	57.7
"E01029060"	65.9
"E01029061"	49.6
"E01029062"	5.0
"E01029063"	25.1
"E01029064"	31.4
"E01029065"	40.4
"E01029066"	9.8
"E01029067"	11.8
"E01029068"	32.2
"E01029069"	55.5
"E01029070"	9.8
"E01029071"	12.0
"E01029072"	7.6
"E01029073"	22.3
"E01029074"	50.4
"E01029075"	19.6
"E01029076"	27.3
"E01029077"	62.1
"E01029078"	8.5
"E01029079"	12.0
"E01029080"	20.2
"E01029081"	9.9
"E01029082"	28.8
"E01029083"	49.3
"E01029084"	18.8
"E01029085"	28.6
"E01029086"	71.3
"E01029089"	63.6
"E01029090"	23.7
"E01029091"	7.0
"E01029092"	27.6
"E01029093"	6.9
"E01029094"	6.6
"E01029095"	2.2
"E01029096"	5.9
"E01029097"	4.2
"E01029098"	7.0
"E01029099"	3.7
"E01029100"	6.4
"E01029101"	25.4
"E01029102"	9.5
"E01029103"	36.8
"E01029104"	36.9
"E01029105"	12.0
"E01029106"	3.0
"E01029107"	1.9
"E01029108"	10.7
"E01029109"	3.6
"E01029110"	7.2
"E01029111"	9.8
"E01029112"	1.5
"E01029113"	61.9
"E01029114"	47.8
"E01029115"	56.5
"E01029116"	17.2
"E01029117"	10.8
"E01029118"	44.6
"E01029119"	14.6
"E01029120"	20.7
"E01029121"	47.4
"E01029122"	47.2
"E01029123"	15.6
"E01029124"	40.7
"E01029125"	58.0
"E01029126"	35.4
"E01029127"	26.5
"E01029128"	79.7
"E01029129"	70.6
"E01029130"	52.8
"E01029131"	3.8
"E01029132"	3.9
"E01029133"	32.5
"E01029134"	18.4
"E01029135"	52.6
"E01029136"	43.1
"E01029137"	62.8
"E01029138"	42.4
"E01029139"	61.3
"E01029140"	52.7
"E01029142"	41.3
"E01029143"	13.5
"E01029144"	66.9
"E01029145"	41.7
"E01029147"	82.2
"E01029148"	61.1
"E01029149"	72.5
"E01029150"	72.7
"E01029151"	51.6
"E01029152"	36.9
"E01029153"	63.1
"E01029154"	44.1
"E01029155"	62.8
"E01029156"	32.2
"E01029157"	22.5
"E01029158"	34.3
"E01029159"	46.7
"E01029160"	44.5
"E01029161"	13.2
"E01029162"	16.8
"E01029163"	49.6
"E01029164"	52.8
"E01029165"	52.4
"E01029166"	60.7
"E01029167"	14.2
"E01029168"	37.6
"E01029169"	41.6
"E01029170"	4.9
"E01029171"	28.9
"E01029172"	49.2
"E01029173"	16.1
"E01029174"	23.4
"E01029175"	14.9
"E01029176"	51.9
"E01029177"	10.8
"E01029178"	53.7
"E01029179"	24.0
"E01029180"	45.2
"E01029181"	41.8
"E01029182"	43.4
"E01029183"	9.9
"E01029184"	53.6
"E01029185"	20.2
"E01029186"	11.4
"E01029187"	45.8
"E01029188"	62.7
"E01029189"	14.1
"E01029190"	42.9
"E01029191"	34.7
"E01029192"	17.4
"E01029193"	17.6
"E01029194"	31.8
"E01029195"	16.7
"E01029196"	47.0
"E01029197"	62.5
"E01029198"	22.3
"E01029199"	34.8
"E01029200"	21.9
"E01029201"	42.7
"E01029202"	16.2
"E01029203"	49.6
"E01029204"	32.7
"E01029205"	19.5
"E01029206"	17.0
"E01029207"	38.4
"E01029208"	47.5
"E01029209"	70.5
"E01029210"	63.3
"E01029211"	48.2
"E01029212"	50.2
"E01029213"	46.3
"E01029214"	55.4
"E01029215"	16.2
"E01029216"	49.9
"E01029217"	43.9
"E01029218"	29.2
"E01029219"	62.2
"E01029220"	33.0
"E01029221"	68.5
"E01029222"	68.3
"E01029223"	66.4
"E01029224"	65.3
"E01029225"	33.2
"E01029226"	21.6
"E01029227"	42.8
"E01029228"	43.3
"E01029229"	8.9
"E01029230"	53.2
"E01029231"	22.5
"E01029232"	4.4
"E01029233"	5.4
"E01029234"	5.7
"E01029235"	9.1
"E01029236"	5.8
"E01029237"	6.0
"E01029238"	5.0
"E01029239"	4.8
"E01029240"	5.8
"E01029241"	6.4
"E01029242"	16.8
"E01029243"	52.1
"E01029244"	65.6
"E01029245"	28.0
"E01029246"	19.8
"E01029247"	2.3
"E01029248"	6.5
"E01029249"	13.4
"E01029250"	51.9
"E01029251"	30.6
"E01029252"	29.2
"E01029253"	22.0
"E01029254"	35.6
"E01029255"	8.9
"E01029256"	46.5
"E01029257"	17.3
"E01029258"	51.0
"E01029259"	24.2
"E01029260"	31.4
"E01029261"	65.2
"E01029262"	56.0
"E01029263"	23.0
"E01029264"	34.7
"E01029265"	53.3
"E01029266"	30.5
"E01029267"	40.7
"E01029268"	54.3
"E01029269"	54.5
"E01029270"	56.9
"E01029271"	53.0
"E01029273"	27.4
"E01029274"	64.6
"E01029275"	49.6
"E01029276"	44.5
"E01029277"	17.1
"E01029278"	51.0
"E01029279"	60.6
"E01029280"	4.5
"E01029281"	7.1
"E01029282"	20.8
"E01029283"	16.9
"E01029284"	1.1
"E01029285"	2.2
"E01029286"	6.0
"E01029287"	3.2
"E01029288"	10.8
"E01029289"	3.8
"E01029290"	19.8
"E01029291"	12.5
"E01029292"	4.3
"E01029293"	4.0
"E01029294"	37.4
"E01029295"	50.5
"E01029296"	44.2
"E01029297"	5.6
"E01029298"	2.2
"E01029299"	6.0
"E01029300"	9.0
"E01029301"	14.8
"E01029302"	48.1
"E01029303"	48.8
"E01029304"	8.1
"E01029305"	11.1
"E01029306"	31.2
"E01029307"	3.4
"E01029308"	57.2
"E01029309"	13.0
"E01029310"	49.5
"E01029311"	6.9
"E01029312"	11.5
"E01029313"	10.1
"E01029314"	30.4
"E01029315"	52.0
"E01029316"	12.3
"E01029317"	39.5
"E01029318"	72.3
"E01029319"	37.6
"E01029320"	17.1
"E01029321"	62.3
"E01029322"	28.2
"E01029324"	6.7
"E01029325"	42.6
"E01029326"	40.9
"E01029327"	66.1
"E01029328"	41.2
"E01029329"	10.2
"E01029330"	20.5
"E01029331"	56.7
