areacd,value
E01013694,190000
E01013695,334995
E01013696,192000
E01013697,210000
E01013698,175000
E01013699,260000
E01013700,227500
E01013702,273000
E01013703,372850
E01013704,370000
E01013705,235000
E01013706,403000
E01013707,286000
E01013709,207000
E01013710,170000
E01013711,162500
E01013712,155000
E01013713,204000
E01013714,:
E01013715,:
E01013716,173500
E01013717,188000
E01013718,:
E01013719,186000
E01013720,:
E01013721,148000
E01013722,154000
E01013723,140500
E01013725,133625
E01013726,144000
E01013727,143000
E01013728,142500
E01013729,159000
E01013730,135500
E01013731,139000
E01013732,200000
E01013733,183000
E01013734,235000
E01013735,203500
E01013736,173000
E01013737,:
E01013738,193500
E01013739,216500
E01013740,222000
E01013741,:
E01013742,:
E01013743,165000
E01013744,180000
E01013745,187000
E01013746,:
E01013747,180000
E01013748,:
E01013749,190000
E01013750,215000
E01013751,170000
E01013752,190500
E01013753,155000
E01013754,:
E01013755,:
E01013756,170000
E01013757,132150
E01013758,253000
E01013759,301250
E01013760,166000
E01013761,165000
E01013762,195000
E01013763,182000
E01013764,271000
E01013765,189000
E01013766,277000
E01013767,235000
E01013768,191000
E01013770,205000
E01013771,226500
E01013772,162500
E01013773,186750
E01013774,133500
E01013775,152250
E01013776,126000
E01013777,140000
E01013778,112750
E01013779,143000
E01013780,237000
E01013781,156250
E01013782,114500
E01013783,216000
E01013784,177475
E01013785,273000
E01013786,166500
E01032597,150000
E01032599,223500
E01032602,160000
E01032862,144952
E01032863,197500
E01032865,175000
E01032867,162473
E01032868,123500
E01032872,128000
E01032873,188000
E01032875,76250
E01013787,325000
E01013788,261500
E01013789,407500
E01013790,334995
E01013791,282000
E01013792,433000
E01013793,331500
E01013794,475000
E01013795,555000
E01013796,353125
E01013797,240000
E01013798,285000
E01013799,210000
E01013800,218250
E01013801,200945
E01013802,332475
E01013803,235000
E01013804,326500
E01013805,292000
E01013806,253000
E01013807,315000
E01013808,292975
E01013809,250000
E01013810,96000
E01013811,:
E01013812,114000
E01013813,:
E01013814,151500
E01013815,105000
E01013816,111000
E01013817,103750
E01013818,115000
E01013819,122500
E01013820,106075
E01013821,97025
E01013822,102000
E01013823,98125
E01013824,101000
E01013825,120000
E01013826,95000
E01013827,120000
E01013828,112250
E01013829,126000
E01013830,150000
E01013831,150000
E01013832,106500
E01013833,107000
E01013834,138000
E01013835,140000
E01013836,120000
E01013837,154000
E01013838,170500
E01013839,100000
E01013840,157000
E01013841,113000
E01013842,105000
E01013843,117500
E01013844,124000
E01013845,103250
E01013846,95500
E01013847,125000
E01013849,110000
E01013850,130500
E01013851,108500
E01013852,131000
E01013853,129000
E01013854,127000
E01013855,97750
E01013856,120000
E01013858,136500
E01013859,122500
E01013860,135250
E01013861,94000
E01013862,190975
E01013863,179975
E01013864,256995
E01013865,121400
E01013866,127000
E01013867,108000
E01013868,109000
E01013870,130000
E01013871,175000
E01013872,149375
E01013873,140000
E01013874,164750
E01013875,155748
E01013876,129000
E01013877,90375
E01013878,:
E01013879,190000
E01013880,100000
E01013881,105000
E01013882,92500
E01013883,112500
E01013884,118000
E01013885,85000
E01013886,108500
E01013887,200000
E01013888,150000
E01013889,155000
E01013890,116500
E01013891,133500
E01013892,183500
E01013893,113500
E01013894,163000
E01013895,225000
E01013896,138000
E01013897,130000
E01013898,140000
E01013899,130000
E01013900,115000
E01013901,272500
E01013902,248000
E01013903,162500
E01013904,133500
E01013905,130000
E01013906,130000
E01013907,131000
E01013908,132500
E01013909,129500
E01013910,130000
E01013911,130000
E01013912,200000
E01013913,193000
E01013914,192500
E01013915,158750
E01013916,120000
E01013917,126000
E01013918,100000
E01013919,119000
E01013920,215000
E01013921,103750
E01013924,:
E01013926,170000
E01013928,121750
E01013929,188500
E01013930,130000
E01013931,266500
E01013932,203500
E01013933,127500
E01013934,140000
E01013935,187500
E01013936,134000
E01013937,163000
E01013938,332500
E01013939,134500
E01013940,118000
E01013941,145500
E01013942,102000
E01013943,98500
E01013944,123000
E01013945,102000
E01013947,93000
E01013948,:
E01013953,224995
E01013954,115000
E01013957,105000
E01013958,114500
E01013959,88000
E01013960,:
E01013961,133000
E01013962,122000
E01013963,112000
E01013964,234375
E01013965,145000
E01013966,146050
E01013967,153875
E01013968,235000
E01013969,160000
E01013970,172000
E01013971,179000
E01013972,175000
E01013973,133750
E01013974,200000
E01013975,153000
E01013976,133000
E01013977,287750
E01013978,210050
E01013979,298000
E01013980,339995
E01013981,252200
E01013982,436400
E01013983,185000
E01013984,325000
E01013985,252000
E01032520,295000
E01032522,228000
E01032621,129250
E01033395,:
E01033396,:
E01033397,124500
E01033398,125000
E01033399,132500
E01033400,87700
E01033401,145500
E01033402,130000
E01033403,151625
E01033404,133000
E01033405,83500
E01033406,137000
E01033407,133000
E01033408,76750
E01033409,:
E01033410,157500
E01033411,100000
E01013986,173500
E01013987,257500
E01013988,232000
E01013989,175500
E01013990,300000
E01013991,290000
E01013992,155000
E01013993,152750
E01013994,158500
E01013995,170000
E01013996,223250
E01013997,189000
E01013998,290000
E01013999,295000
E01014000,318000
E01014001,321500
E01014002,245000
E01014003,172250
E01014004,282500
E01014005,175000
E01014006,295000
E01014007,265000
E01014008,297500
E01014009,312500
E01014010,153000
E01014011,163500
E01014012,318000
E01014013,225000
E01014014,350000
E01014015,242000
E01014016,270000
E01014017,300750
E01014018,316000
E01014019,300000
E01014020,376250
E01014021,254000
E01014022,330000
E01014023,239998
E01014024,365000
E01014025,285000
E01014026,315000
E01014027,415000
E01014028,506250
E01014029,340000
E01014030,390000
E01014031,377500
E01014032,357500
E01014033,190000
E01014034,154750
E01014035,200000
E01014036,325000
E01014037,240000
E01014038,249950
E01014039,234250
E01014040,215000
E01014041,140975
E01014042,150000
E01014043,235000
E01014044,162500
E01014045,198000
E01014046,203750
E01014047,155000
E01014048,165000
E01014049,326250
E01014050,391000
E01014051,280000
E01014052,320000
E01014053,285000
E01014054,402500
E01014055,255000
E01014056,333250
E01014057,332500
E01014058,362500
E01014059,452500
E01014060,350000
E01014061,274950
E01014062,185500
E01014063,235000
E01014064,119000
E01014065,195000
E01014066,200000
E01014067,218500
E01014068,197000
E01014069,170000
E01014070,200000
E01014071,159950
E01014072,184500
E01014073,150250
E01014074,170000
E01014075,225000
E01014076,186500
E01014077,197500
E01014078,198750
E01014079,280000
E01014080,247498
E01014081,305000
E01014082,220000
E01014083,253000
E01014084,174075
E01014085,210500
E01014086,161000
E01014087,155000
E01014088,149998
E01014089,215000
E01014090,245900
E01014091,275000
E01014092,208000
E01014093,235000
E01014094,252500
E01014095,172500
E01014096,320000
E01014097,245000
E01014098,225000
E01014099,213000
E01014100,294950
E01014101,345000
E01014102,235000
E01014103,212000
E01014104,138750
E01014105,125000
E01014106,100000
E01014107,180000
E01014108,58750
E01014109,122500
E01014110,86500
E01014111,387000
E01014112,256500
E01014113,125000
E01014114,181000
E01014115,86000
E01014116,83000
E01014117,221000
E01014118,83000
E01014119,217000
E01014120,127500
E01014121,140500
E01014122,117750
E01014123,132500
E01014124,107000
E01014125,110500
E01014126,126000
E01014127,125250
E01014128,130000
E01014129,150000
E01014130,160000
E01014131,384950
E01014132,315000
E01014133,224950
E01014134,230000
E01014135,297250
E01014136,195000
E01014137,220250
E01014138,138000
E01014139,126000
E01014140,124975
E01014141,128000
E01014142,96000
E01014143,123000
E01014144,244995
E01014145,130625
E01014146,200000
E01014147,200000
E01014148,239000
E01014149,209950
E01014150,135000
E01014151,124000
E01014152,167250
E01014153,148000
E01014154,152500
E01014155,137000
E01014156,200000
E01014157,161500
E01014158,140000
E01014159,137000
E01014160,250000
E01014161,185500
E01014162,128250
E01014163,228995
E01014164,134950
E01014165,105000
E01014166,132500
E01014167,206500
E01014168,187500
E01014169,131725
E01014170,212500
E01014171,181500
E01014172,240000
E01014173,165750
E01014174,263500
E01014175,176000
E01014176,204000
E01014177,259950
E01014178,177500
E01014179,168500
E01014180,160000
E01014181,244450
E01014182,307000
E01014183,252000
E01014184,172500
E01014185,136500
E01014186,125500
E01014187,138450
E01014188,135250
E01014189,172500
E01014190,246000
E01014191,108500
E01014192,124000
E01014193,128000
E01014194,108000
E01014195,214950
E01014196,128750
E01014197,99950
E01014198,106975
E01014199,98500
E01014200,105000
E01014201,86500
E01014202,249998
E01014203,185975
E01014204,334500
E01014205,145000
E01014206,125000
E01014207,129000
E01014208,125000
E01014209,131500
E01014210,100000
E01014211,:
E01014212,168995
E01014213,85250
E01014214,310250
E01014215,134500
E01014216,152000
E01014217,112500
E01014218,103000
E01014219,105000
E01014220,70000
E01014221,95000
E01014222,96750
E01014223,81000
E01014224,75000
E01014225,130000
E01014226,97000
E01014228,137000
E01014229,101250
E01014230,96250
E01014231,116250
E01014233,145000
E01014234,115000
E01014235,113000
E01014236,229995
E01014237,96000
E01014238,:
E01014239,144000
E01014240,117500
E01014241,85000
E01014242,90000
E01014243,125250
E01014244,85000
E01014245,114995
E01014246,73750
E01014247,63500
E01014248,70000
E01014249,59250
E01014250,62500
E01014251,90000
E01014252,105000
E01014253,123000
E01014254,141250
E01014255,83500
E01014256,68000
E01014257,120000
E01014258,192500
E01014259,112000
E01014260,107000
E01014261,86000
E01014262,115500
E01014263,93000
E01014264,147250
E01014265,158950
E01014266,83000
E01014267,140975
E01014268,149950
E01014269,95000
E01014270,130000
E01014271,134500
E01014272,142000
E01014273,61500
E01014274,80000
E01014275,70000
E01014276,70000
E01014277,92500
E01014278,87950
E01014279,84000
E01014280,131250
E01014281,91000
E01014282,102000
E01014283,79500
E01014284,91000
E01014285,85500
E01014286,71000
E01014287,74000
E01014288,97225
E01014289,133500
E01014290,95000
E01014291,177950
E01014292,110000
E01014293,91325
E01014294,117975
E01014295,140000
E01014296,90500
E01014297,130000
E01014298,98500
E01014299,120000
E01014300,72950
E01014301,130500
E01014302,101500
E01014303,131000
E01014304,131250
E01014305,67250
E01014306,73725
E01014307,72455
E01014308,132500
E01014309,89500
E01014310,186250
E01014311,106500
E01014312,132000
E01014313,96000
E01014314,166500
E01014315,169000
E01014316,106000
E01014317,102500
E01014318,193250
E01014319,158000
E01014320,160000
E01014321,109000
E01014322,112000
E01014323,73750
E01014324,130000
E01014325,169750
E01014326,144000
E01014327,80250
E01014328,83000
E01014329,72000
E01014330,73000
E01014331,94000
E01014332,117500
E01014333,125750
E01014334,122000
E01014335,134000
E01014336,85000
E01014337,102000
E01014338,160000
E01014339,151995
E01014340,116000
E01014341,137250
E01014342,120000
E01014343,92650
E01014344,128750
E01014345,74000
E01014346,191000
E01014347,163500
E01014348,232500
E01014349,180000
E01014350,182250
E01014351,190000
E01014352,220000
E01014353,132000
E01014354,64000
E01014355,85500
E01014356,79500
E01014357,94000
E01014358,105000
E01014359,152500
E01014360,169995
E01014361,64475
E01014362,146750
E01014363,159000
E01014364,133650
E01014365,145000
E01014366,106500
E01014367,90000
E01014368,77500
E01014369,162000
E01033216,80575
E01014370,331500
E01014371,380000
E01014372,390500
E01014373,372500
E01014374,495000
E01014375,710000
E01014376,502500
E01014377,460000
E01014379,481500
E01014380,937688
E01014381,395000
E01014382,622500
E01014383,372500
E01014384,420000
E01014385,308000
E01014386,316500
E01014387,335000
E01014388,562500
E01014389,485000
E01014390,240000
E01014391,317000
E01014392,625000
E01014393,310000
E01014394,322500
E01014395,390000
E01014396,222500
E01014397,373000
E01014398,372000
E01014399,365500
E01014400,330000
E01014401,288975
E01014402,282475
E01014403,230000
E01014404,240000
E01014405,475000
E01014407,269000
E01014409,357000
E01014410,405000
E01014411,414250
E01014412,500000
E01014413,772500
E01014414,367500
E01014415,690000
E01014416,418800
E01014417,525000
E01014418,557000
E01014419,300500
E01014420,210000
E01014421,275000
E01014422,306500
E01014423,205000
E01014424,313495
E01014425,275000
E01014426,219500
E01014427,347500
E01014428,520000
E01014429,395000
E01014430,453750
E01014431,257500
E01014432,292500
E01014433,290000
E01014434,300000
E01014435,319500
E01014436,330000
E01014437,300000
E01014438,320000
E01014439,236750
E01014440,233500
E01014441,215000
E01014442,245250
E01014443,248250
E01014444,315000
E01014445,200250
E01014446,385000
E01014447,323500
E01014448,189500
E01014449,211750
E01014450,225000
E01014451,197500
E01014452,402500
E01014453,432500
E01014454,435500
E01014455,270000
E01014456,310000
E01014457,300000
E01014458,:
E01014459,230000
E01014460,277000
E01014461,254500
E01014462,223000
E01014463,217500
E01014464,250000
E01014465,375000
E01014466,378750
E01014467,290022
E01014468,495000
E01014469,213500
E01014470,217000
E01014471,208500
E01014472,234500
E01014473,328000
E01014474,239950
E01014475,332500
E01014476,337500
E01014477,425000
E01014478,289000
E01014479,520000
E01014480,291000
E01014481,475000
E01014482,602000
E01014483,365500
E01014484,350000
E01033078,450000
E01033079,418500
E01033080,260000
E01014485,340000
E01014486,265000
E01014487,394250
E01014488,389000
E01014489,335500
E01014491,343750
E01014492,224000
E01014493,208500
E01014494,255000
E01014495,251000
E01014496,166750
E01014497,205500
E01014498,222500
E01014499,212000
E01014500,272000
E01014501,268500
E01014502,275000
E01014504,328500
E01014505,335000
E01014506,342500
E01014507,426500
E01014508,535000
E01014509,320000
E01014510,380000
E01014511,520000
E01014512,603000
E01014513,490000
E01014514,399950
E01014515,237500
E01014516,221498
E01014517,199498
E01014518,263000
E01014519,265000
E01014520,291148
E01014521,288000
E01014522,206998
E01014523,250000
E01014524,242500
E01014525,265000
E01014526,230750
E01014527,308000
E01014528,256000
E01014529,176500
E01014530,229000
E01014531,295000
E01014532,277000
E01014533,325000
E01014534,265000
E01014535,262000
E01014536,165000
E01014537,247500
E01014538,308500
E01014539,350000
E01014540,340000
E01014542,309500
E01014544,680000
E01014545,528000
E01014546,425000
E01014547,389050
E01014548,281000
E01014549,467235
E01014550,435000
E01014551,371000
E01014552,393500
E01014553,425000
E01014554,337000
E01014555,330000
E01014556,400000
E01014557,290000
E01014558,305000
E01014559,376500
E01014560,401250
E01014561,370000
E01014562,625000
E01014563,292500
E01014564,269900
E01014565,277500
E01014566,269000
E01014567,250000
E01014568,280000
E01014569,320000
E01014570,278162
E01014571,265000
E01014572,245500
E01014573,240000
E01014574,243000
E01014575,285000
E01014576,253750
E01014577,270000
E01014578,211000
E01014579,217500
E01014580,190000
E01014581,200000
E01014582,196500
E01014583,196995
E01014584,200000
E01014585,180000
E01014586,267500
E01014587,233500
E01014588,275500
E01014589,225000
E01014590,270000
E01014591,276000
E01014592,270000
E01014593,178000
E01014594,197000
E01014595,210000
E01014596,200000
E01014597,193000
E01014598,243000
E01014599,275000
E01014600,255000
E01014601,241250
E01014602,190000
E01014603,229975
E01014605,208000
E01014607,239950
E01014608,214000
E01014609,210000
E01014610,172500
E01014611,267750
E01014612,220125
E01014613,240000
E01014614,265000
E01014615,567500
E01014616,545000
E01014617,490000
E01014618,570750
E01014619,617500
E01014620,517500
E01014621,775000
E01014622,257250
E01014623,248000
E01014624,230000
E01014626,244995
E01014627,219000
E01014629,230000
E01014630,216500
E01014631,305000
E01014632,306250
